0.001000, 0.100130, 0.499610, 2.001350, 5.000240, 7.502490, 50.009000, 10.001500, 0.254000, 0.110400, 0.064000, 3.000450, 4.001550, 7.996500, 11.998500, 15.003700, 3.004200, 0.008629, 1.717955, 16.297553, 3.991700, 4.766684, 0.839316, 13.155403, 2.349170, 1.039115, 2.028099, 16.297553, 3.991700, -153.982750, -109.234434, 39.593214, -0.512133, 105.952482, 39.593214, -0.512133, 105.952482
0.001100, 0.099650, 0.498770, 2.000820, 4.999860, 7.502220, 49.999100, 9.993400, 0.244100, 0.110400, 0.057300, 2.997050, 3.999850, 7.995600, 11.994100, 15.002300, 3.018600, 0.007084, 1.694803, 17.814540, 4.204376, 4.936048, 0.839068, 14.511306, 2.477412, 1.041759, 2.113677, 17.814540, 4.204376, -143.355492, -104.660303, 34.903468, -0.295138, 98.077618, 34.903468, -0.295138, 98.077618
0.001200, 0.100130, 0.498980, 2.000950, 5.000020, 7.502220, 50.007400, 9.994400, 0.245500, 0.113900, 0.062200, 2.997400, 4.000700, 7.996050, 11.996650, 15.003250, 3.011200, 0.006959, 1.728107, 19.337229, 4.401388, 5.091591, 0.838951, 15.899264, 2.606623, 1.044317, 2.198019, 19.337229, 4.401388, -134.315008, -100.566861, 31.014480, -0.138378, 91.326311, 31.014480, -0.138378, 91.326311
0.001300, 0.099150, 0.498900, 2.000060, 4.999170, 7.501990, 50.007100, 9.990000, 0.245300, 0.104600, 0.053500, 2.996200, 4.000250, 7.991300, 11.994500, 15.002550, 3.000600, 0.006812, 1.766052, 20.877180, 4.595379, 5.234769, 0.838929, 17.316741, 2.736718, 1.046794, 2.281091, 20.877180, 4.595379, -126.438168, -96.787398, 27.721314, -0.024388, 85.381833, 27.721314, -0.024388, 85.381833
0.001400, 0.099630, 0.499080, 2.001040, 5.000150, 7.502710, 50.007100, 9.998000, 0.253400, 0.105500, 0.055700, 2.999100, 4.005050, 7.995750, 11.997350, 15.004450, 3.018400, 0.006885, 1.738160, 22.448346, 4.809690, 5.366876, 0.838977, 18.761931, 2.867821, 1.049199, 2.362977, 22.448346, 4.809690, -119.550914, -93.401459, 24.911981, 0.058617, 80.136540, 24.911981, 0.058617, 80.136540
0.001500, 0.099250, 0.498510, 2.000890, 5.000040, 7.501990, 49.999200, 9.992200, 0.244600, 0.105300, 0.050200, 2.994600, 4.000500, 7.992950, 11.995650, 15.003050, 3.009200, 0.006281, 1.774356, 24.022931, 5.002808, 5.488955, 0.839073, 20.232722, 2.999799, 1.051535, 2.443620, 24.022931, 5.002808, -113.451602, -90.220220, 22.480563, 0.115599, 75.451202, 22.480563, 0.115599, 75.451202
0.001600, 0.099870, 0.498840, 2.001330, 5.001020, 7.502200, 50.007800, 9.999100, 0.246200, 0.107500, 0.060100, 2.998350, 4.002600, 7.997000, 11.998200, 15.005900, 3.015200, 0.006148, 1.774311, 25.620502, 5.207683, 5.602109, 0.839205, 21.728396, 3.132781, 1.053811, 2.523101, 25.620502, 5.207683, -108.099908, -87.357139, 20.393692, 0.157562, 71.298197, 20.393692, 0.157562, 71.298197
0.001700, 0.098950, 0.498720, 2.001300, 5.000140, 7.501650, 49.998900, 9.999100, 0.239300, 0.107400, 0.057800, 2.994600, 4.002100, 7.993950, 11.993750, 15.005800, 3.017000, 0.005616, 1.782916, 27.232153, 5.409083, 5.707126, 0.839361, 23.246215, 3.266631, 1.056028, 2.601367, 27.232153, 5.409083, -103.265841, -84.645182, 18.560783, 0.187921, 67.501312, 18.560783, 0.187921, 67.501312
0.001800, 0.099770, 0.498980, 2.001620, 5.000680, 7.502410, 50.007400, 10.000800, 0.242500, 0.109500, 0.060700, 2.999000, 4.004950, 7.997400, 11.998200, 15.009200, 3.018400, 0.005691, 1.794065, 28.857447, 5.609328, 5.804819, 0.839534, 24.785931, 3.401501, 1.058192, 2.678508, 28.857447, 5.609328, -98.982629, -82.204242, 16.961074, 0.206995, 64.112446, 16.961074, 0.206995, 64.112446
0.001900, 0.099520, 0.498490, 2.001170, 5.000150, 7.501620, 50.001900, 9.996700, 0.236500, 0.105600, 0.051100, 2.997300, 4.004350, 7.996500, 11.997050, 15.004850, 3.005800, 0.005445, 1.838512, 30.491164, 5.795446, 5.895801, 0.839717, 26.345198, 3.537230, 1.060306, 2.754454, 30.491164, 5.795446, -95.078179, -79.862214, 15.540090, 0.218965, 60.987940, 15.540090, 0.218965, 60.987940
